language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
en,241957_EA,Galaxy Jewels Assortment Chocolate Gift Box-900G,Supermarket///Retail///Breakfast & Snacks,Galaxy Jewels,<p>Genuine taste and precious moments with Galaxy Jewels. Experience the miniatures crafted from smooth Galaxy chocolate with variants of flavors  ideal for sharing with friends and loved ones. The assorted chocolates cater to all taste buds  featuring rich pralines and classic chocolate filling combinations. Galaxy Jewels offers you a range of diverse flavors like Hazelnut  Milk Chocolate  Crispy  Mixed Nuts  and Caramel. Each Galaxy Jewels piece is meticulously wrapped  enhancing the luxurious experience of savoring these premium chocolates. Elevate ordinary evenings with a premium touch by unwinding with a Galaxy Jewels chocolate  making this chocolate assortment a decadent choice for diverse flavors and indulgent moments.</p> <p><br></p> <ul>   <li><u><strong>PRECIOUS MOMENTS SHARED WITH GALAXY JEWELS: </strong></u>Crafted from smooth and Silky Galaxy chocolate  these miniatures offer a variety of delightful flavors and textures  ideal as a chocolate gift box for friends and loved ones.</li>   <li><u><strong>AN ASSORTMENT FOR ALL:</strong></u> Please all tastebuds with the rich  flavorful Galaxy Jewels’ assorted chocolates. These exceptional miniature treats include chocolate pralines and classic chocolate filling combinations for you to enjoy.</li>   <li><u><strong>GENUINE TASTE AND DIVERSE FLAVORS:</strong></u> Made from quality ingredients  Galaxy offers you a range of classic flavors  including Hazelnut  Milk Chocolate  Crispy  Mixed Nuts  and Caramel.</li>   <li><u><strong>PREMIUM WRAPPED JEWELS: </strong></u>Each Galaxy Jewels is individually wrapped  providing a luxurious chocolatey moment. The thoughtful packaging of this premium chocolate box assortment will delight any chocolate lover.</li>   <li><u><strong>PREMIUM MINIATURE TOUCH: </strong></u>Add a premium touch to the simplest of evenings at home. Unwind and enjoy Galaxy Jewels whenever you feel like. Galaxy Jewels Mix Chocolate Box is your decadent choice of premium diverse flavors.</li> </ul> <p><br></p>,<p>Genuine taste and precious moments with Galaxy Jewels. Experience the miniatures crafted from smooth Galaxy chocolate with variants of flavors  ideal for sharing with friends and loved ones. The assorted chocolates cater to all taste buds  featuring rich pralines and classic chocolate filling combinations. Galaxy Jewels offers you a range of diverse flavors like Hazelnut  Milk Chocolate  Crispy  Mixed Nuts  and Caramel. Each Galaxy Jewels piece is meticulously wrapped  enhancing the luxurious experience of savoring these premium chocolates. Elevate ordinary evenings with a premium touch by unwinding with a Galaxy Jewels chocolate  making this chocolate assortment a decadent choice for diverse flavors and indulgent moments.</p> <p><br></p> <ul>   <li><u><strong>PRECIOUS MOMENTS SHARED WITH GALAXY JEWELS: </strong></u>Crafted from smooth and Silky Galaxy chocolate  these miniatures offer a variety of delightful flavors and textures  ideal as a chocolate gift box for friends and loved ones.</li>   <li><u><strong>AN ASSORTMENT FOR ALL:</strong></u> Please all tastebuds with the rich  flavorful Galaxy Jewels’ assorted chocolates. These exceptional miniature treats include chocolate pralines and classic chocolate filling combinations for you to enjoy.</li>   <li><u><strong>GENUINE TASTE AND DIVERSE FLAVORS:</strong></u> Made from quality ingredients  Galaxy offers you a range of classic flavors  including Hazelnut  Milk Chocolate  Crispy  Mixed Nuts  and Caramel.</li>   <li><u><strong>PREMIUM WRAPPED JEWELS: </strong></u>Each Galaxy Jewels is individually wrapped  providing a luxurious chocolatey moment. The thoughtful packaging of this premium chocolate box assortment will delight any chocolate lover.</li>   <li><u><strong>PREMIUM MINIATURE TOUCH: </strong></u>Add a premium touch to the simplest of evenings at home. Unwind and enjoy Galaxy Jewels whenever you feel like. Galaxy Jewels Mix Chocolate Box is your decadent choice of premium diverse flavors.</li> </ul> <p><br></p>,97.95,97.95,900G,900G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/2/images/originals/20240319/2419571-20240319-084023.webp
en,379507_EA,Ferrero Rocher Chocolate Ramadan Lantern-225G,Supermarket///Retail///Breakfast & Snacks,Ferrero Rocher,,Chocolate Ramadan Lantern,48.95,48.95,225G,225G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20220414/379507_1-20210503-220112-20220414-094211.png
en,385914_EA,Sainsbury's Buckwheat Penne-250G,Fresh & Local,Sainsbury's,,Buckwheat Penne,14.95,14.95,250G,250G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220407/385914_1-20220407-080055.png
en,385905_EA,Sainsbury's Macaroni-1Kg,Supermarket///Retail///Packaged Products,Sainsbury's,,Macaroni,16.95,16.95,1Kg,1Kg,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220407/385905_1-20220407-080044.png
en,215530_EA,Safeway Cone Style Coffee Filters-100 count,Supermarket///Retail///Household Products,Safeway,,Cone Style Coffee Filters,24.95,24.95,100 count,100 count,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20220420/215530_1-20220420-063503.png
en,387340_1000_KG1000,Arabian Fisheries Frozen Shrimp-1.0 kg,Fresh & Local,Arabian Fisheries,,Frozen Shrimp,85.95,85.95,1.0 kg,1.0 kg,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220327/387340_1-20220327-220026.png
en,350702_EA,Bob's Red Mill Finely Ground Tapioca Flour-16Z,Fresh & Local,Bob's Red Mill,,Finely Ground Tapioca Flour,19.95,19.95,16Z,16Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240117/350702_1-20240117-120523.png
en,330478_EA,Sensodyne Complete Protection Toothbrush Soft-1 PCS,Supermarket///Retail///Care And Hygiene,Sensodyne,,Complete Protection Toothbrush Soft,33.95,33.95,1 PCS,1 PCS,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211007/330478_1-20211007-080052.png
en,380902_EA,Sainsbury's Orange With Juicy Bits Juice-1L,Supermarket///Retail///Beverages,Sainsbury's,,Orange With Juicy Bits Juice,12.95,12.95,1L,1L,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211004/380902_1-20211004-140016.png
en,377923_EA,Bob's Red Mill Grain Free Brownie Mix-340G,Fresh & Local,Bob's Red Mill,,Grain Free Brownie Mix,33.95,33.95,340G,340G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20210921/377923_1-20210921-080205.png
en,328295_EA,Dole Frozen Tropical Mix Pineapple Papaya Mango-400G,Supermarket///Retail///Fruits & Vegetables,Dole,,Frozen Tropical Mix Pineapple Papaya Mango,30.1,30.1,400G,400G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20210914/328295_1-20210914-220412.png
en,328285_EA,Dole Frozen Tropical Gold Pineapple Chunks-400G,Supermarket///Retail///Fruits & Vegetables,Dole,,Frozen Tropical Gold Pineapple Chunks,30.1,30.1,400G,400G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20211004/328285_1-20211004-120249.png
en,328283_EA,Dole Frozen Blueberries-350G,Supermarket///Retail///Fruits & Vegetables,Dole,,Frozen Blueberries,30.1,30.1,350G,350G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20210914/328283_1-20210914-220214.png
en,328282_EA,Dole Frozen Raspberries-350G,Supermarket///Retail///Fruits & Vegetables,Dole,,Frozen Raspberries,30.1,30.1,350G,350G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20220330/328282_1-20220330-055822.png
en,292298_EA,Bob's Red Mill Semolina Pasta Flour-24Z,Fresh & Local,Bob's Red Mill,,Semolina Pasta Flour,19.95,19.95,24Z,24Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240117/292298_1-20240117-120130.png
en,343752_EA,Nivea Shower Gel Pure Fresh-250Ml,Heath & Beauty///Beauty///Personal Grooming,Nivea,,Shower Gel Pure Fresh,26.95,26.95,250Ml,250Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220327/343752_1-20220327-140235.png
en,386748_EA,Kerrygold Unsalted Butter-100G,Supermarket///Retail///Cheese & Cold Cuts,Kerrygold,,Unsalted Butter,8.5,8.5,100G,100G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220321/386748_1-20220321-100312.png
en,373176_EA,Black & Decker Juice Extractor-1PCS,Home & Gardening///Home///Kitchen Items,Black & Decker,,Juice Extractor,249.95,249.95,1PCS,1PCS,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20220323/373176_1-20220323-065516.png
en,385821_EA,Fox Milk Chocolate Rounds-130G,Supermarket///Retail///Breakfast & Snacks,Fox,,Milk Chocolate Rounds,10.95,10.95,130G,130G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385821_1-20220317-220124.png
en,385802_EA,Fox Double Chocolate Crunch Creams-230G,Supermarket///Retail///Breakfast & Snacks,Fox,,Double Chocolate Crunch Creams,7.95,7.95,230G,230G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385802_1-20220317-220016.png
en,385798_EA,Fox Milk Chocolate Viennese-120G,Supermarket///Retail///Breakfast & Snacks,Fox,,Milk Chocolate Viennese,11.95,11.95,120G,120G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385798_1-20220317-220131.png
en,385794_EA,Fox Fabulous White Chocolate Cookies-180G,Supermarket///Retail///Breakfast & Snacks,Fox,,Fabulous White Chocolate Cookies,11.95,11.95,180G,180G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385794_1-20220317-220029.png
en,385763_EA,Oatly Chocolate Oat Drink-1L,Fresh & Local,Oatly,,Chocolate Oat Drink,22.95,22.95,1L,1L,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385763_1-20220317-220050.png
en,385692_EA,Kirkland Extra Fancy Unsalted Whole Cashews-1.13Kg,Fresh & Local///Nuts & Spices///Mixed Nuts,Kirkland,,Extra Fancy Unsalted Whole Cashews,99.95,99.95,1.13Kg,1.13Kg,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385692_1-20220317-220129.png
en,385545_EA,Starbucks French Dark Roast Whole Coffee Bean-340G,Supermarket///Retail///Beverages,Starbucks,,French Dark Roast Whole Coffee Bean,79.95,79.95,340G,340G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220317/385545_1-20220317-220100.png
en,158687_PK1,Mountain Dew Can-18 × 330-355Ml,Supermarket///Retail///Beverages,Mountain Dew,,Can,49.5,49.5,18 × 330-355Ml,18 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/158687_1-20231019-121956.png
en,158687_PAK,Mountain Dew Can-6 × 330-355Ml,Supermarket///Retail///Beverages,Mountain Dew,,Can,16.5,16.5,6 × 330-355Ml,6 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/158687_1-20231019-121956.png
en,158687_EA,Mountain Dew Can-330-355Ml,Supermarket///Retail///Beverages,Mountain Dew,,Can,2.75,2.75,330-355Ml,330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/158687_1-20231019-121956.png
en,158687_DZ,Mountain Dew Can-12 × 330-355Ml,Supermarket///Retail///Beverages,Mountain Dew,,Can,32.95,32.95,12 × 330-355Ml,12 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/158687_1-20231019-121956.png
en,158687_CS,Mountain Dew Can-24×355Ml,Supermarket///Retail///Beverages,Mountain Dew,,Can,64.5,64.5,24×355Ml,24×355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/158687_1-20231019-121956.png
en,189893_EA,Sunquick Red Berries Juice-700Ml,Supermarket///Retail///Beverages,Sunquick,,Red Berries Juice,22.95,22.95,700Ml,700Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220315/189893_1-20220315-120150.png
en,146632_PAK,Mirinda Orange Can-6 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Orange Can,16.5,16.5,6 × 330-355Ml,6 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/146632_1-20231019-134247.png
en,146632_EA,Mirinda Orange Can-330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Orange Can,2.75,2.75,330-355Ml,330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/146632_1-20231019-134247.png
en,146632_CS,Mirinda Orange Can-24 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Orange Can,64.5,64.5,24 × 330-355Ml,24 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/146632_1-20231019-134247.png
en,146632_PK1,Mirinda Orange Can-18 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Orange Can,49.5,49.5,18 × 330-355Ml,18 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/146632_1-20231019-134247.png
en,146632_DZ,Mirinda Orange Can-12 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Orange Can,32.95,32.95,12 × 330-355Ml,12 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/146632_1-20231019-134247.png
en,143731_PAK,Mirinda Citrus Can-6 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Citrus Can,16.5,16.5,6 × 330-355Ml,6 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/143731_1-20231019-125623.png
en,143731_EA,Mirinda Citrus Can-330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Citrus Can,2.75,2.75,330-355Ml,330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/143731_1-20231019-125623.png
en,143731_CS,Mirinda Citrus Can-24 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Citrus Can,64.5,64.5,24 × 330-355Ml,24 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/143731_1-20231019-125623.png
en,143731_PK1,Mirinda Citrus Can-18 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Citrus Can,49.5,49.5,18 × 330-355Ml,18 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/143731_1-20231019-125623.png
en,143731_DZ,Mirinda Citrus Can-12 × 330-355Ml,Supermarket///Retail///Beverages,Mirinda,,Citrus Can,32.95,32.95,12 × 330-355Ml,12 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/143731_1-20231019-125623.png
en,138452_PK1,7 UP Regular Can-18 × 330-355Ml,Supermarket///Retail///Beverages,7 UP,,Regular Can,49.5,49.5,18 × 330-355Ml,18 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/138452_1-20231019-131041.png
en,138452_PAK,7 UP Regular Can-6 × 330-355Ml,Supermarket///Retail///Beverages,7 UP,,Regular Can,16.5,16.5,6 × 330-355Ml,6 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/138452_1-20231019-131041.png
en,138452_EA,7 UP Regular Can-330-355Ml,Supermarket///Retail///Beverages,7 UP,,Regular Can,2.75,2.75,330-355Ml,330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/138452_1-20231019-131041.png
en,138452_DZ,7 UP Regular Can-12 × 330-355Ml,Supermarket///Retail///Beverages,7 UP,,Regular Can,32.95,32.95,12 × 330-355Ml,12 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/138452_1-20231019-131041.png
en,138452_CS,7 UP Regular Can-24 × 330-355Ml,Supermarket///Retail///Beverages,7 UP,,Regular Can,64.5,64.5,24 × 330-355Ml,24 × 330-355Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/138452_1-20231019-131041.png
en,352523_EA,Similac Milk  Formula For Babies-800G,Supermarket///Retail///Dairy,Similac,,,104.95,104.95,800G,800G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20220616/352523_1-20220616-120440.png
en,330482_EA,Lorenz Chips Salted-175G,Fresh & Local///Nuts & Spices///Mixed Nuts,Lorenz,,Chips Salted,14.95,14.95,175G,175G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231018/330482_1-20231018-120155.png
en,307310_EA,Twix Top Multipack-21G,Supermarket///Retail///Breakfast & Snacks,Twix,,,18.95,18.95,21G,21G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20230910/307310_1-20230910-084541.png
en,306671_EA,Switz Sambusa Leaves With Oil-500G,Supermarket///Retail///Packaged Products,Switz,,Sambusa Leaves With Oil,10.35,10.35,500G,500G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20220602/306671_1-20220602-070703.png
en,300490_EA,Boreal Hair Brush-1PCS,Fashion & Jewelry///Woman///Accessories,Boreal,,Hair Brush,47.95,47.95,1PCS,1PCS,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20220427/300490_1-20220427-080207.png
en,380628_EA,Safeway Signature Select Preserves Wild Blueberry-13Z,Fresh & Local,Safeway,,Signature Select Preserves Wild Blueberry,27.95,27.95,13Z,13Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/380628_1-20211230-080323.png
en,380473_EA,Tamimi Markets Black Fruit Basket Fashion-1PCS,Home & Gardening///Home///Kitchen Items,Tamimi Markets,,Black Fruit Basket Fashion,29.95,29.95,1PCS,1PCS,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211114/380473_1-20211114-220052.png
en,376131_EA,Babybel Mini Original Cheese-9Z,Supermarket///Retail///Cheese & Cold Cuts,Babybel,,Mini Original Cheese,66.95,66.95,9Z,9Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211110/376131_1-20211110-140029.png
en,380860_EA,Safeway Signature Select All Natural Firelog 3Hours-1PCS,Home & Gardening///Gardenin///Tools,Safeway,,Signature Select All Natural Firelog 3Hours,23.95,23.95,1PCS,1PCS,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211109/380860_1-20211109-140404.png
en,364806_EA,Safeway Signature Select Plates Paper Ultra Strong Coated-44 count,Supermarket///Retail///Household Products,Safeway,,Signature Select Plates Paper Ultra Strong Coated,49.95,49.95,44 count,44 count,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211109/364806_1-20211109-140036.png
en,364801_EA,Safeway Signature Select Plates Paper Designer Coated-45 count,Supermarket///Retail///Household Products,Safeway,,Signature Select Plates Paper Designer Coated,24.95,24.95,45 count,45 count,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211109/364801_1-20211109-140344.png
en,364796_EA,Safeway Signature Select Bowls Paper Coated Ultra Strong-26 count,Supermarket///Retail///Household Products,Safeway,,Signature Select Bowls Paper Coated Ultra Strong,21.95,21.95,26 count,26 count,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211109/364796_1-20211109-140146.png
en,215405_EA,Safeway Signature Select Paper Wax Microwaveable Non Stick-75 SQFT,Supermarket///Retail///Household Products,Safeway,,Signature Select Paper Wax Microwaveable Non Stick,11.95,11.95,75 SQFT,75 SQFT,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211109/215405_1-20211109-140406.png
en,374289_EA,Kasih Sea Salt-600G,Fresh & Local///Nuts & Spices///Spices,Kasih,,Sea Salt,15.5,15.5,600G,600G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211109/374289_1-20211109-060116.png
en,382828_EA,Close Up Toothpaste White Now Gold-75Ml,Supermarket///Retail///Care And Hygiene,Close Up,,Toothpaste White Now Gold,38.95,38.95,75Ml,75Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/1/images/640/20250116/3828281-20250116-125058.webp
en,383706_EA,Whiskas Pouch Junior Wet Tuna-80G,Supermarket///Retail///Pet Products,Whiskas,,Pouch Junior Wet Tuna,4.95,4.95,80G,80G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211220/383706_1-20211220-140259.png
en,383706_CS,Whiskas Pouch Junior Wet Tuna-24×80G,Supermarket///Retail///Pet Products,Whiskas,,Pouch Junior Wet Tuna,95.5,95.5,24×80G,24×80G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211220/383706_1-20211220-140259.png
en,381307_EA,Pringles Chips Sizzlin Spicy BBQ-160G,Fresh & Local///Nuts & Spices///Mixed Nuts,Pringles,,Chips Sizzlin Spicy BBQ,15.5,15.5,160G,160G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211219/381307_1-20211219-220154.png
en,374288_EA,Kasih Pink Himalayan Salt-600G,Fresh & Local///Nuts & Spices///Spices,Kasih,,Pink Himalayan Salt,25.95,25.95,600G,600G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211219/374288_1-20211219-220825.png
en,373504_EA,Tamimi Markets Cold Pressed Sesame Seed Oil-250Ml,Fresh & Local,Tamimi Markets,,Cold Pressed Sesame Seed Oil,19.95,19.95,250Ml,250Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240201/373504_1-20240201-081057.png
en,373503_EA,Tamimi Markets Avocado Extra Virgin Oil-250Ml,Fresh & Local,Tamimi Markets,,Avocado Extra Virgin Oil,39.95,39.95,250Ml,250Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240201/373503_1-20240201-080947.png
en,352521_EA,Similac Gold 1-800G,Supermarket///Retail///Dairy,Similac,,,104.95,104.95,800G,800G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211219/352521_1-20211219-220719.png
en,335110_EA,V8 Spicy Hot Juice-11.5Z,Supermarket///Retail///Beverages,V8,,Spicy Hot Juice,8.95,8.95,11.5Z,11.5Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211219/335110_1-20211219-220136.png
en,364798_EA,Safeway Signature Select Home Plates Coated-100 count,Supermarket///Retail///Household Products,Safeway,,Signature Select Home Plates Coated,39.95,39.95,100 count,100 count,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211219/364798_1-20211219-140034.png
en,375006_EA,Safeway O Organics Syrup Blue Agave-16.2Z,Fresh & Local,Safeway,,O Organics Syrup Blue Agave,36.95,36.95,16.2Z,16.2Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240201/375006_1-20240201-080514.png
en,374631_EA,Hectares Jalapeno Chips-40G,Fresh & Local,Hectares,,Jalapeno Chips,4.95,4.95,40G,40G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/374631_1-20211230-080258.png
en,370762_EA,Herr's Cheese Ball Barrel-17Z,Fresh & Local,Herr's,,Cheese Ball Barrel,49.95,49.95,17Z,17Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/370762_1-20211230-080525.png
en,355435_EA,Bob's Red Mill Arrowroot Starch-454G,Fresh & Local,Bob's Red Mill,,Arrowroot Starch,35.95,35.95,454G,454G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240117/355435_1-20240117-120022.png
en,353198_EA,Quest Double Chocolate Chip Cookies-59G,Fresh & Local,Quest,,Double Chocolate Chip Cookies,14.95,14.95,59G,59G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/353198_1-20211230-080437.png
en,351626_EA,Barebells Protein Bar White Chocolate Almond-55G,Fresh & Local,Barebells,,Protein Bar White Chocolate Almond,17.95,17.95,55G,55G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/351626_1-20211230-080946.png
en,345632_EA,Yogi Tea Bedtime-17 Bags,Fresh & Local,Yogi Tea,,Bedtime,26.95,26.95,17 Bags,17 Bags,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/345632_1-20211230-081521.png
en,345629_EA,Yogi Tea Black Chai-17 Bags,Fresh & Local,Yogi Tea,,Black Chai,26.95,26.95,17 Bags,17 Bags,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/345629_1-20211230-081748.png
en,345541_EA,Natureland Pumpkin Oil-100Ml,Fresh & Local,Natureland,,Pumpkin Oil,52.95,52.95,100Ml,100Ml,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240201/345541_1-20240201-080834.png
en,334563_EA,Birch Benders Organic Pancake & Waffle Mix-16Z,Fresh & Local,Birch Benders,,Organic Pancake & Waffle Mix,45.95,45.95,16Z,16Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/334563_1-20211230-081412.png
en,324630_EA,Natureland Black Jasmine Rice-1Kg,Fresh & Local,Natureland,,Black Jasmine Rice,46.95,46.95,1Kg,1Kg,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240201/324630_1-20240201-080745.png
en,321016_EA,Organix Chunky Fruit Bar Apple And Date-17G,Fresh & Local,Organix,,Chunky Fruit Bar Apple And Date,34.95,34.95,17G,17G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/321016_1-20211230-081236.png
en,320993_EA,Organix Raspberry & Blueberry Rice Cakes-50G,Fresh & Local,Organix,,Raspberry & Blueberry Rice Cakes,23.95,23.95,50G,50G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240117/320993_1-20240117-120335.png
en,292274_EA,Bob's Red Mill Organic Farro-24Z,Fresh & Local,Bob's Red Mill,,Organic Farro,33.95,33.95,24Z,24Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/292274_1-20211230-081510.png
en,292243_EA,Bob's Red Mill Gluten Free Steel Cut Oat-24Z,Fresh & Local,Bob's Red Mill,,Gluten Free Steel Cut Oat,39.95,39.95,24Z,24Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20211230/292243_1-20211230-080204.png
en,292242_EA,Bob's Red Mill Extra Thick Gluten Free Rolled Oat-32Z,Fresh & Local,Bob's Red Mill,,Extra Thick Gluten Free Rolled Oat,44.95,44.95,32Z,32Z,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/640/20240117/292242_1-20240117-120159.png
en,373086_EA,Tamimi Markets Since 1979 Charcoal Briquettes-4Kg,Home & Gardening///Gardenin///Tools,Tamimi Markets Since 1979,,Charcoal Briquettes,30.95,30.95,4Kg,4Kg,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20230117/373086_1-20230117-150647.png
en,169941_EA,Mehran Kasuri Methi Leaves-50G,Fresh & Local///Nuts & Spices///Spices,Mehran,,Kasuri Methi Leaves,3.75,3.75,50G,50G,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20231019/169941_1-20231019-123209.png
en,364804_EA,Safeway Signature Select Coated Paper Plates-50 count,Supermarket///Retail///Household Products,Safeway,,Signature Select Coated Paper Plates,39.95,39.95,50 count,50 count,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/320/20201101/364804_1-20201101-011440.png
en,364760_EA, Tool Set-1PCS,Home & Gardening///Gardenin///Tools,,,Tool Set,34.95,34.95,1PCS,1PCS,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20211014/364760_1-20211014-125837.png
en,248360_EA,Alosra Coarse Sugar-5Kg,Supermarket///Retail///Packaged Products,Alosra,,Coarse Sugar,25.95,25.95,5Kg,5Kg,10,15.0,https://storage.googleapis.com/tm-zopsmart-uploads/originals/20230912/248360_1-20230912-073042.png
